Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
9.28592,-75.973,2025-06-24,12:34:56,11.2,9,1.47,25.82,6.6,237.83,109.75,100.77,121.42,100.12,2.97,1013.25,0
9.25252,-76.0537,2025-06-24,12:34:56,11.3,6,1.64,-24.43,20.36,15.72,39.97,92.36,128.42,62.53,4.89,1013.25,0
9.21773,-76.1337,2025-06-24,12:34:56,11.4,8,1.57,21.05,10.38,197.91,63.98,92.18,60.78,0.89,-0.82,1013.25,0
9.18154,-76.2131,2025-06-24,12:34:56,11.5,11,1.95,-17.84,-19.55,91.75,109.94,101.09,58.28,5.92,0.38,1013.25,0
9.14397,-76.2919,2025-06-24,12:34:56,11.6,10,1.78,24.51,8.58,220.97,150.68,115.57,14.19,5.04,4.62,1013.25,0
9.10503,-76.37,2025-06-24,12:34:56,11.7,9,1.08,10.79,4.07,329.16,160.55,162.17,34.42,49.37,4.93,1013.25,0
9.06474,-76.4474,2025-06-24,12:34:56,11.8,12,1.98,-16.75,23.74,337.44,122.05,66.17,14.61,138.42,0.03,1013.25,0
9.0231,-76.524,2025-06-24,12:34:56,11.9,12,1.34,-24.13,9.33,228.32,28.52,77,100.33,112.3,0.25,1013.25,0
8.98013,-76.6,2025-06-24,12:34:56,12,10,1.05,24.35,10.51,228.2,171.03,13.63,72.73,71.31,-4.41,1013.25,0
8.93584,-76.6752,2025-06-24,12:34:56,12.1,7,1.74,-0.66,14.67,243.68,144.63,100.18,7.27,20.93,1.82,1013.25,0
8.89024,-76.7496,2025-06-24,12:34:56,12.2,11,1.24,27.88,-17.86,168.78,151.7,30.11,116.59,118.1,4.7,1013.25,0
8.84335,-76.8232,2025-06-24,12:34:56,12.3,6,1,-1.43,-12.92,212.23,165.71,69.74,48.91,123.08,-2.66,1013.25,0
8.79519,-76.896,2025-06-24,12:34:56,12.4,12,1.17,1.3,22.84,307.6,98.58,142.16,82.26,116.61,4.08,1013.25,0
8.74576,-76.9679,2025-06-24,12:34:56,12.5,6,0.5,-29.06,7.57,243.73,20.26,88.16,139.19,130.29,4.74,1013.25,0
8.69508,-77.0389,2025-06-24,12:34:56,12.6,11,1.26,21.51,-11.92,91.09,142.47,65.09,147.56,66.12,-3.33,1013.25,0
8.64318,-77.1091,2025-06-24,12:34:56,12.7,9,1.88,-2.82,-24.42,225.1,94.4,75.83,89.83,23.2,-0.76,1013.25,0
8.59005,-77.1783,2025-06-24,12:34:56,12.8,11,1.74,-1.56,16.49,194.38,126.79,126.3,118.72,1.47,2.82,1013.25,0
8.53573,-77.2466,2025-06-24,12:34:56,12.9,9,1.97,5.25,27,276.95,60.5,33.84,163.74,12.29,-3.73,1013.25,0
8.48022,-77.3139,2025-06-24,12:34:56,13,8,1.71,26.02,-16.66,254.12,4.31,72.14,0.3,163.52,-4.18,1013.25,0
8.42355,-77.3803,2025-06-24,12:34:56,13.1,10,1.27,25.42,-13.71,202.43,79.76,3.95,66.69,73.21,-3.82,1013.25,0
8.36572,-77.4457,2025-06-24,12:34:56,13.2,11,1.04,-12.58,-7.9,163.02,140.92,152.85,77.27,116.16,2.68,1013.25,0
8.30677,-77.51,2025-06-24,12:34:56,13.3,6,1.11,25.25,-20.4,209.35,117.18,113.62,170.95,87.58,0.9,1013.25,0
8.2467,-77.5733,2025-06-24,12:34:56,13.4,6,1.54,8.96,-29.26,162.93,154.95,30.36,129.79,94.4,-2.42,1013.25,0
8.18553,-77.6355,2025-06-24,12:34:56,13.5,7,1.49,7.25,-25.51,316.67,87.62,114.49,28.72,2.72,-2.55,1013.25,0
8.12329,-77.6967,2025-06-24,12:34:56,13.6,10,1.31,-3.92,-25.7,23.14,155.73,106.67,96.34,156.34,0.13,1013.25,0
8.05999,-77.7568,2025-06-24,12:34:56,13.7,12,1.12,-20.61,-15.03,233.26,58.76,154.94,136.96,37.03,3.2,1013.25,0
7.99565,-77.8157,2025-06-24,12:34:56,13.8,11,0.53,11.19,14.11,152.26,113.65,147.47,88.7,90.5,0.05,1013.25,0
7.9303,-77.8735,2025-06-24,12:34:56,13.9,6,0.68,-23.32,2.85,45.27,140.44,9.28,87.8,179.94,2.98,1013.25,0
7.86394,-77.9302,2025-06-24,12:34:56,14,7,1.13,-4.42,25.99,119.67,43.26,44.18,82.31,9.34,-0.29,1013.25,0
7.7966,-77.9857,2025-06-24,12:34:56,14.1,11,1.6,-18.17,-6.19,59.99,53.5,173.98,31.58,25.63,-2.12,1013.25,0
7.72831,-78.0401,2025-06-24,12:34:56,14.2,7,0.58,-21.2,0.67,293.47,166.5,132.75,13.39,153.4,2.16,1013.25,0
7.65908,-78.0932,2025-06-24,12:34:56,14.3,9,0.65,-13.21,-26.51,325.86,85.89,131.22,123.68,75.84,1.03,1013.25,0
7.58893,-78.1451,2025-06-24,12:34:56,14.4,7,1.2,-2.28,5.09,319.41,143.29,109.34,87.22,160.47,1.46,1013.25,0
7.51788,-78.1958,2025-06-24,12:34:56,14.5,11,1.88,9.35,-23.01,298.96,178.67,1.52,46.49,173.85,3.8,1013.25,0
7.44596,-78.2452,2025-06-24,12:34:56,14.6,9,1.76,5.94,-0.29,188.37,160.79,149.76,56.06,157.51,-0.93,1013.25,0
7.3732,-78.2934,2025-06-24,12:34:56,14.7,7,1.96,29.89,22.55,150.35,103.81,35.79,137.46,122.87,-2.7,1013.25,0
7.2996,-78.3402,2025-06-24,12:34:56,14.8,7,0.85,15.57,-10.54,44.38,33.62,1.83,97.09,11.6,-0.61,1013.25,0
7.22519,-78.3858,2025-06-24,12:34:56,14.9,8,1.31,24.41,20.04,119.72,132.26,49.68,4.37,7.86,-4.08,1013.25,0
7.15,-78.4301,2025-06-24,12:34:56,15,8,1.05,23.18,8.97,201.49,105.39,57.72,77.48,33.27,2.79,1013.25,0
7.07405,-78.4731,2025-06-24,12:34:56,15.1,11,1.72,-4.99,15.39,198.77,47.89,34.71,15.4,162.46,0.24,1013.25,0
6.99736,-78.5147,2025-06-24,12:34:56,15.2,7,0.85,-21.7,13.14,135.94,110.18,114.92,24.77,111.67,1.99,1013.25,0
6.91995,-78.555,2025-06-24,12:34:56,15.3,11,0.69,-26.99,-25.48,213.39,56.45,146.18,117.43,79.97,3.54,1013.25,0
6.84186,-78.594,2025-06-24,12:34:56,15.4,8,1.9,-19.58,-19.66,184.16,115,71.54,125.88,115.01,0.03,1013.25,0
6.76309,-78.6315,2025-06-24,12:34:56,15.5,12,1.35,29.57,25.86,247.53,45.78,172.87,110.63,138.21,4.81,1013.25,0
6.68368,-78.6677,2025-06-24,12:34:56,15.6,8,0.83,4.54,25.04,6.17,8.73,156.87,148.78,96.03,0.05,1013.25,0
6.60366,-78.7025,2025-06-24,12:34:56,15.7,9,1.44,-3.74,19.63,158.25,46.1,10.66,80.11,57.58,0.32,1013.25,0
6.52303,-78.7359,2025-06-24,12:34:56,15.8,9,1.8,-5.39,27.28,238.83,79.61,52.22,168.96,172.87,4.46,1013.25,0
6.44184,-78.7679,2025-06-24,12:34:56,15.9,6,1.32,-15.31,-26.48,40.69,143,149.36,172.68,13.46,1.98,1013.25,0
6.3601,-78.7985,2025-06-24,12:34:56,16,9,0.57,12.49,6.69,65.28,22.7,177.36,83.07,153.32,4.71,1013.25,0
6.27784,-78.8276,2025-06-24,12:34:56,16.1,10,1.53,0.67,-2.63,248.06,172.08,119.25,108.53,41.64,-4.3,1013.25,0
6.19508,-78.8553,2025-06-24,12:34:56,16.2,8,0.95,-12.92,17.38,68.67,73.34,41.23,126.03,76.94,-1.19,1013.25,0
6.11186,-78.8815,2025-06-24,12:34:56,16.3,7,1.57,-0.98,-21.36,150.66,109.43,142.2,27.4,136.27,4.96,1013.25,0
6.02819,-78.9063,2025-06-24,12:34:56,16.4,10,0.95,-6.67,8.7,277.1,173.66,125.63,71.21,13.64,-0.46,1013.25,0
5.9441,-78.9296,2025-06-24,12:34:56,16.5,10,1.84,11.6,24.26,16.33,114.37,68.75,170.6,76.71,-2.26,1013.25,0
5.85961,-78.9515,2025-06-24,12:34:56,16.6,8,1.45,-25.56,24.79,38.76,140,147.51,54.92,5.66,-0.38,1013.25,0
5.77476,-78.9719,2025-06-24,12:34:56,16.7,10,1.06,28.28,-29.7,332.39,152.03,81.65,48.97,159.97,-0.04,1013.25,0
5.68956,-78.9907,2025-06-24,12:34:56,16.8,12,1.75,25.74,2.39,124.53,11.71,141.73,49.64,99.19,1.17,1013.25,0
5.60404,-79.0081,2025-06-24,12:34:56,16.9,11,1.45,13.68,27.61,23.42,175.61,80.31,77.01,57.66,-0.8,1013.25,0
5.51824,-79.024,2025-06-24,12:34:56,17,11,1.92,10.34,10.33,59.29,19.32,20.65,79.54,99.18,3.81,1013.25,0
5.43217,-79.0384,2025-06-24,12:34:56,17.1,12,1.58,5.06,-1.46,98.58,121.09,19.22,4.29,158.58,-1.97,1013.25,0
5.34587,-79.0513,2025-06-24,12:34:56,17.2,7,0.88,15.95,7.54,19.56,93.74,95.81,94.93,135.75,-0.71,1013.25,0
5.25935,-79.0627,2025-06-24,12:34:56,17.3,8,1.92,2.42,-26.67,242.15,139.2,81.4,172.02,42.3,0.12,1013.25,0
5.17264,-79.0726,2025-06-24,12:34:56,17.4,6,1.3,-4.47,25.93,247.94,127.51,73.29,106.45,164.91,0.36,1013.25,0
5.08578,-79.081,2025-06-24,12:34:56,17.5,8,1.04,8.6,-14.55,239.84,135.6,150.58,33.28,42.8,-4.65,1013.25,0
4.99878,-79.0878,2025-06-24,12:34:56,17.6,9,1.05,-5.72,-19.33,59.6,94.52,68.9,61.87,29.26,2.14,1013.25,0
4.91168,-79.0931,2025-06-24,12:34:56,17.7,7,1.09,-3.44,2.67,218.17,151.2,94.97,49.29,107.55,-2.04,1013.25,0
4.8245,-79.097,2025-06-24,12:34:56,17.8,6,1.63,-0.33,25.48,325.39,133.48,1.1,83.67,78.31,-0.5,1013.25,0
4.73726,-79.0992,2025-06-24,12:34:56,17.9,7,1.42,-14.65,-6.41,79.44,110.12,86.11,134.49,135.36,-3.7,1013.25,0
4.65,-79.1,2025-06-24,12:34:56,18,7,0.93,-1.89,10.98,212.36,42.21,35.06,95.32,166.56,1.88,1013.25,0
4.56274,-79.0992,2025-06-24,12:34:56,18.1,11,1.77,0.72,-13.48,164.53,10.88,36.34,139.48,88.58,-0.5,1013.25,0
4.4755,-79.097,2025-06-24,12:34:56,18.2,6,1.45,-11.72,24.14,20.96,75.49,80.81,43.73,119.92,-3.71,1013.25,0
4.38832,-79.0931,2025-06-24,12:34:56,18.3,11,0.88,-2.91,-2.09,246.48,116.19,133.35,164.53,5.27,-2.78,1013.25,0
4.30122,-79.0878,2025-06-24,12:34:56,18.4,8,1.33,21.71,15,256.99,55.14,121.28,110.6,173.35,2.72,1013.25,0
4.21422,-79.081,2025-06-24,12:34:56,18.5,7,1.57,28.2,6.6,294.61,156.2,50.44,146.85,147.53,-1.31,1013.25,0
4.12736,-79.0726,2025-06-24,12:34:56,18.6,6,1.98,24.97,21.54,105.9,78.66,109.65,58.83,56.31,3.01,1013.25,0
4.04065,-79.0627,2025-06-24,12:34:56,18.7,10,1.38,-16.34,-21.84,237.29,63.13,21.91,132.48,55.2,-4.94,1013.25,0
3.95413,-79.0513,2025-06-24,12:34:56,18.8,7,0.71,-21.26,10.64,35.58,139.31,120.41,23.07,44.3,0.36,1013.25,0
3.86783,-79.0384,2025-06-24,12:34:56,18.9,9,1.25,-26.3,-19.69,296.13,60.84,17.52,82.94,70.02,2.45,1013.25,0
3.78176,-79.024,2025-06-24,12:34:56,19,7,1.05,18.48,11.94,140.06,111.42,22.69,144.69,172.57,-3.39,1013.25,0
3.69596,-79.0081,2025-06-24,12:34:56,19.1,10,1.19,-16.77,-28.88,147.76,28.65,34.64,64.97,108.34,-0.98,1013.25,0
3.61044,-78.9907,2025-06-24,12:34:56,19.2,6,1.99,-1.61,29.54,54.98,135.28,21.38,72.17,34.12,2.3,1013.25,0
3.52524,-78.9719,2025-06-24,12:34:56,19.3,12,1.62,4.6,1.12,106.45,117.64,7.17,178.09,26.34,-0.36,1013.25,0
3.44039,-78.9515,2025-06-24,12:34:56,19.4,10,1.24,-24.14,-22.94,62.44,111.63,8.83,72.17,50.19,-0.61,1013.25,0
3.3559,-78.9296,2025-06-24,12:34:56,19.5,6,1.74,19.13,-19.24,127.39,98.08,16.98,78.41,166.03,-2.97,1013.25,0
3.27181,-78.9063,2025-06-24,12:34:56,19.6,6,1.98,-13.76,-20.65,157.38,118.25,58.92,126.57,68.88,2.2,1013.25,0
3.18814,-78.8815,2025-06-24,12:34:56,19.7,10,0.68,21.46,-19.83,70.62,24.32,37.32,90.42,27.58,-1.97,1013.25,0
3.10492,-78.8553,2025-06-24,12:34:56,19.8,12,1.06,0.57,-14.43,205.24,156.37,125.52,37.03,86.07,1.99,1013.25,0
3.02216,-78.8276,2025-06-24,12:34:56,19.9,10,1.17,28.78,17.41,90.28,20.04,87.25,122.7,43.03,-4.29,1013.25,0
2.9399,-78.7985,2025-06-24,12:34:56,20,9,1.06,16.89,18.36,357.91,93.36,71.95,170.13,41.29,1.01,1013.25,0
2.85816,-78.7679,2025-06-24,12:34:56,20.1,9,0.56,29.8,1.49,98.61,107.68,174.84,13.28,155.27,1.06,1013.25,0
2.77697,-78.7359,2025-06-24,12:34:56,20.2,7,0.62,25.73,-17.52,57.53,25.57,7.2,35.76,136.23,1.96,1013.25,0
2.69634,-78.7025,2025-06-24,12:34:56,20.3,7,1.43,4.87,-3.19,164.86,42.44,90.69,174.58,45.24,-2.73,1013.25,0
2.61632,-78.6677,2025-06-24,12:34:56,20.4,8,1.31,15.9,2.69,238.67,102.98,28.64,19.6,179.47,-1.13,1013.25,0
2.53691,-78.6315,2025-06-24,12:34:56,20.5,7,1.17,25.71,28.24,197.16,2.85,137.98,3.99,8.65,-3.28,1013.25,0
2.45814,-78.594,2025-06-24,12:34:56,20.6,11,1.46,28.14,20,59.44,16.21,170.93,49.22,31.97,2.84,1013.25,0
2.38005,-78.555,2025-06-24,12:34:56,20.7,7,0.97,18.44,23.43,359.89,4.01,111.08,159.07,30.45,1.69,1013.25,0
2.30264,-78.5147,2025-06-24,12:34:56,20.8,10,1.98,26.27,7.06,8.84,71.94,13.56,58.09,164.89,1.36,1013.25,0
2.22595,-78.4731,2025-06-24,12:34:56,20.9,10,1.96,16.69,-11.7,177.74,133.25,172.66,178.58,122.4,-2.78,1013.25,0

---- Procesamiento: 2025-07-04 12:53:31 ----
9.63097,-74.5358,2025-06-24,12:34:56,9.5,6,1.17,3.73,-19.9,261.72,20.94,120.82,33.97,72.04,4.57,1013.25,0
9.62261,-74.6226,2025-06-24,12:34:56,9.6,10,0.97,-27.31,22.84,145.47,128.85,120.09,15.45,141.88,1.93,1013.25,0
9.61273,-74.7093,2025-06-24,12:34:56,9.7,12,1.03,-0.21,-12.04,186.51,0.33,53.26,42.77,88.64,-3.99,1013.25,0
9.60134,-74.7959,2025-06-24,12:34:56,9.8,12,1.15,-3.58,-1.71,163.14,5.48,103.82,86.65,33.93,-4.65,1013.25,0
9.58844,-74.8822,2025-06-24,12:34:56,9.9,11,0.9,-6.84,11.89,250.96,149.43,17.33,3.84,57.67,-2.85,1013.25,0
9.57404,-74.9682,2025-06-24,12:34:56,10,7,0.61,-22.51,13.92,168.77,11.2,75.73,73.38,137.37,2.8,1013.25,0
9.55814,-75.054,2025-06-24,12:34:56,10.1,8,1.13,-0.28,-15.17,280.2,7.18,81.37,5.8,145.62,0.58,1013.25,0
9.54074,-75.1396,2025-06-24,12:34:56,10.2,10,1.97,-10.02,2.17,99.56,89.26,152.66,18.33,54.76,-4.77,1013.25,0
9.52185,-75.2248,2025-06-24,12:34:56,10.3,11,1.98,-27.03,-23.27,181.61,82.43,16.12,8.87,99.29,4.75,1013.25,0
9.50148,-75.3096,2025-06-24,12:34:56,10.4,6,1.37,-12.81,-9.61,18.2,90.71,128.41,175.45,11.64,0.45,1013.25,0
9.47963,-75.3941,2025-06-24,12:34:56,10.5,11,1.27,9.32,-17.96,158.2,82.37,149.55,103.47,91.16,3.56,1013.25,0
9.45631,-75.4782,2025-06-24,12:34:56,10.6,10,1.58,11.11,3.85,200.82,30.29,7.36,149.33,73.63,1.35,1013.25,0
9.43152,-75.5619,2025-06-24,12:34:56,10.7,10,0.74,-23.56,-23.38,276.77,69.79,116.72,23.96,122.49,-3.59,1013.25,0
9.40528,-75.6451,2025-06-24,12:34:56,10.8,6,0.93,-17.25,19.36,87.83,44.77,163.1,175.38,103.9,3.13,1013.25,0
9.37759,-75.7278,2025-06-24,12:34:56,10.9,9,0.67,-5.4,-20.28,201.68,44.42,55.53,135.33,150.28,1.18,1013.25,0
9.34846,-75.8101,2025-06-24,12:34:56,11,11,1.59,16.8,-21.21,91.78,119.09,25.49,46.43,6.54,-0.3,1013.25,0
9.3179,-75.8918,2025-06-24,12:34:56,11.1,12,1.34,14.08,-14.3,317.05,167.13,105.4,49.76,150.95,3.17,1013.25,0
9.28592,-75.973,2025-06-24,12:34:56,11.2,9,1.47,25.82,6.6,237.83,109.75,100.77,121.42,100.12,2.97,1013.25,0
9.25252,-76.0537,2025-06-24,12:34:56,11.3,6,1.64,-24.43,20.36,15.72,39.97,92.36,128.42,62.53,4.89,1013.25,0
9.21773,-76.1337,2025-06-24,12:34:56,11.4,8,1.57,21.05,10.38,197.91,63.98,92.18,60.78,0.89,-0.82,1013.25,0
9.18154,-76.2131,2025-06-24,12:34:56,11.5,11,1.95,-17.84,-19.55,91.75,109.94,101.09,58.28,5.92,0.38,1013.25,0
9.14397,-76.2919,2025-06-24,12:34:56,11.6,10,1.78,24.51,8.58,220.97,150.68,115.57,14.19,5.04,4.62,1013.25,0
9.10503,-76.37,2025-06-24,12:34:56,11.7,9,1.08,10.79,4.07,329.16,160.55,162.17,34.42,49.37,4.93,1013.25,0
9.06474,-76.4474,2025-06-24,12:34:56,11.8,12,1.98,-16.75,23.74,337.44,122.05,66.17,14.61,138.42,0.03,1013.25,0
9.0231,-76.524,2025-06-24,12:34:56,11.9,12,1.34,-24.13,9.33,228.32,28.52,77,100.33,112.3,0.25,1013.25,0
8.98013,-76.6,2025-06-24,12:34:56,12,10,1.05,24.35,10.51,228.2,171.03,13.63,72.73,71.31,-4.41,1013.25,0
8.93584,-76.6752,2025-06-24,12:34:56,12.1,7,1.74,-0.66,14.67,243.68,144.63,100.18,7.27,20.93,1.82,1013.25,0
8.89024,-76.7496,2025-06-24,12:34:56,12.2,11,1.24,27.88,-17.86,168.78,151.7,30.11,116.59,118.1,4.7,1013.25,0
8.84335,-76.8232,2025-06-24,12:34:56,12.3,6,1,-1.43,-12.92,212.23,165.71,69.74,48.91,123.08,-2.66,1013.25,0
8.79519,-76.896,2025-06-24,12:34:56,12.4,12,1.17,1.3,22.84,307.6,98.58,142.16,82.26,116.61,4.08,1013.25,0
8.74576,-76.9679,2025-06-24,12:34:56,12.5,6,0.5,-29.06,7.57,243.73,20.26,88.16,139.19,130.29,4.74,1013.25,0
8.69508,-77.0389,2025-06-24,12:34:56,12.6,11,1.26,21.51,-11.92,91.09,142.47,65.09,147.56,66.12,-3.33,1013.25,0
8.64318,-77.1091,2025-06-24,12:34:56,12.7,9,1.88,-2.82,-24.42,225.1,94.4,75.83,89.83,23.2,-0.76,1013.25,0
8.59005,-77.1783,2025-06-24,12:34:56,12.8,11,1.74,-1.56,16.49,194.38,126.79,126.3,118.72,1.47,2.82,1013.25,0
8.53573,-77.2466,2025-06-24,12:34:56,12.9,9,1.97,5.25,27,276.95,60.5,33.84,163.74,12.29,-3.73,1013.25,0
8.48022,-77.3139,2025-06-24,12:34:56,13,8,1.71,26.02,-16.66,254.12,4.31,72.14,0.3,163.52,-4.18,1013.25,0
8.42355,-77.3803,2025-06-24,12:34:56,13.1,10,1.27,25.42,-13.71,202.43,79.76,3.95,66.69,73.21,-3.82,1013.25,0
8.36572,-77.4457,2025-06-24,12:34:56,13.2,11,1.04,-12.58,-7.9,163.02,140.92,152.85,77.27,116.16,2.68,1013.25,0
8.30677,-77.51,2025-06-24,12:34:56,13.3,6,1.11,25.25,-20.4,209.35,117.18,113.62,170.95,87.58,0.9,1013.25,0
8.2467,-77.5733,2025-06-24,12:34:56,13.4,6,1.54,8.96,-29.26,162.93,154.95,30.36,129.79,94.4,-2.42,1013.25,0
8.18553,-77.6355,2025-06-24,12:34:56,13.5,7,1.49,7.25,-25.51,316.67,87.62,114.49,28.72,2.72,-2.55,1013.25,0
8.12329,-77.6967,2025-06-24,12:34:56,13.6,10,1.31,-3.92,-25.7,23.14,155.73,106.67,96.34,156.34,0.13,1013.25,0
8.05999,-77.7568,2025-06-24,12:34:56,13.7,12,1.12,-20.61,-15.03,233.26,58.76,154.94,136.96,37.03,3.2,1013.25,0
7.99565,-77.8157,2025-06-24,12:34:56,13.8,11,0.53,11.19,14.11,152.26,113.65,147.47,88.7,90.5,0.05,1013.25,0
7.9303,-77.8735,2025-06-24,12:34:56,13.9,6,0.68,-23.32,2.85,45.27,140.44,9.28,87.8,179.94,2.98,1013.25,0
7.86394,-77.9302,2025-06-24,12:34:56,14,7,1.13,-4.42,25.99,119.67,43.26,44.18,82.31,9.34,-0.29,1013.25,0
7.7966,-77.9857,2025-06-24,12:34:56,14.1,11,1.6,-18.17,-6.19,59.99,53.5,173.98,31.58,25.63,-2.12,1013.25,0
7.72831,-78.0401,2025-06-24,12:34:56,14.2,7,0.58,-21.2,0.67,293.47,166.5,132.75,13.39,153.4,2.16,1013.25,0
7.65908,-78.0932,2025-06-24,12:34:56,14.3,9,0.65,-13.21,-26.51,325.86,85.89,131.22,123.68,75.84,1.03,1013.25,0
7.58893,-78.1451,2025-06-24,12:34:56,14.4,7,1.2,-2.28,5.09,319.41,143.29,109.34,87.22,160.47,1.46,1013.25,0
7.51788,-78.1958,2025-06-24,12:34:56,14.5,11,1.88,9.35,-23.01,298.96,178.67,1.52,46.49,173.85,3.8,1013.25,0
7.44596,-78.2452,2025-06-24,12:34:56,14.6,9,1.76,5.94,-0.29,188.37,160.79,149.76,56.06,157.51,-0.93,1013.25,0
7.3732,-78.2934,2025-06-24,12:34:56,14.7,7,1.96,29.89,22.55,150.35,103.81,35.79,137.46,122.87,-2.7,1013.25,0
7.2996,-78.3402,2025-06-24,12:34:56,14.8,7,0.85,15.57,-10.54,44.38,33.62,1.83,97.09,11.6,-0.61,1013.25,0
7.22519,-78.3858,2025-06-24,12:34:56,14.9,8,1.31,24.41,20.04,119.72,132.26,49.68,4.37,7.86,-4.08,1013.25,0
7.15,-78.4301,2025-06-24,12:34:56,15,8,1.05,23.18,8.97,201.49,105.39,57.72,77.48,33.27,2.79,1013.25,0
7.07405,-78.4731,2025-06-24,12:34:56,15.1,11,1.72,-4.99,15.39,198.77,47.89,34.71,15.4,162.46,0.24,1013.25,0
6.99736,-78.5147,2025-06-24,12:34:56,15.2,7,0.85,-21.7,13.14,135.94,110.18,114.92,24.77,111.67,1.99,1013.25,0
6.91995,-78.555,2025-06-24,12:34:56,15.3,11,0.69,-26.99,-25.48,213.39,56.45,146.18,117.43,79.97,3.54,1013.25,0
6.84186,-78.594,2025-06-24,12:34:56,15.4,8,1.9,-19.58,-19.66,184.16,115,71.54,125.88,115.01,0.03,1013.25,0
6.76309,-78.6315,2025-06-24,12:34:56,15.5,12,1.35,29.57,25.86,247.53,45.78,172.87,110.63,138.21,4.81,1013.25,0
6.68368,-78.6677,2025-06-24,12:34:56,15.6,8,0.83,4.54,25.04,6.17,8.73,156.87,148.78,96.03,0.05,1013.25,0
6.60366,-78.7025,2025-06-24,12:34:56,15.7,9,1.44,-3.74,19.63,158.25,46.1,10.66,80.11,57.58,0.32,1013.25,0
6.52303,-78.7359,2025-06-24,12:34:56,15.8,9,1.8,-5.39,27.28,238.83,79.61,52.22,168.96,172.87,4.46,1013.25,0
6.44184,-78.7679,2025-06-24,12:34:56,15.9,6,1.32,-15.31,-26.48,40.69,143,149.36,172.68,13.46,1.98,1013.25,0
6.3601,-78.7985,2025-06-24,12:34:56,16,9,0.57,12.49,6.69,65.28,22.7,177.36,83.07,153.32,4.71,1013.25,0
6.27784,-78.8276,2025-06-24,12:34:56,16.1,10,1.53,0.67,-2.63,248.06,172.08,119.25,108.53,41.64,-4.3,1013.25,0
6.19508,-78.8553,2025-06-24,12:34:56,16.2,8,0.95,-12.92,17.38,68.67,73.34,41.23,126.03,76.94,-1.19,1013.25,0
6.11186,-78.8815,2025-06-24,12:34:56,16.3,7,1.57,-0.98,-21.36,150.66,109.43,142.2,27.4,136.27,4.96,1013.25,0
6.02819,-78.9063,2025-06-24,12:34:56,16.4,10,0.95,-6.67,8.7,277.1,173.66,125.63,71.21,13.64,-0.46,1013.25,0
5.9441,-78.9296,2025-06-24,12:34:56,16.5,10,1.84,11.6,24.26,16.33,114.37,68.75,170.6,76.71,-2.26,1013.25,0
5.85961,-78.9515,2025-06-24,12:34:56,16.6,8,1.45,-25.56,24.79,38.76,140,147.51,54.92,5.66,-0.38,1013.25,0
5.77476,-78.9719,2025-06-24,12:34:56,16.7,10,1.06,28.28,-29.7,332.39,152.03,81.65,48.97,159.97,-0.04,1013.25,0
5.68956,-78.9907,2025-06-24,12:34:56,16.8,12,1.75,25.74,2.39,124.53,11.71,141.73,49.64,99.19,1.17,1013.25,0
5.60404,-79.0081,2025-06-24,12:34:56,16.9,11,1.45,13.68,27.61,23.42,175.61,80.31,77.01,57.66,-0.8,1013.25,0
5.51824,-79.024,2025-06-24,12:34:56,17,11,1.92,10.34,10.33,59.29,19.32,20.65,79.54,99.18,3.81,1013.25,0
5.43217,-79.0384,2025-06-24,12:34:56,17.1,12,1.58,5.06,-1.46,98.58,121.09,19.22,4.29,158.58,-1.97,1013.25,0
5.34587,-79.0513,2025-06-24,12:34:56,17.2,7,0.88,15.95,7.54,19.56,93.74,95.81,94.93,135.75,-0.71,1013.25,0
5.25935,-79.0627,2025-06-24,12:34:56,17.3,8,1.92,2.42,-26.67,242.15,139.2,81.4,172.02,42.3,0.12,1013.25,0
5.17264,-79.0726,2025-06-24,12:34:56,17.4,6,1.3,-4.47,25.93,247.94,127.51,73.29,106.45,164.91,0.36,1013.25,0
5.08578,-79.081,2025-06-24,12:34:56,17.5,8,1.04,8.6,-14.55,239.84,135.6,150.58,33.28,42.8,-4.65,1013.25,0
4.99878,-79.0878,2025-06-24,12:34:56,17.6,9,1.05,-5.72,-19.33,59.6,94.52,68.9,61.87,29.26,2.14,1013.25,0
4.91168,-79.0931,2025-06-24,12:34:56,17.7,7,1.09,-3.44,2.67,218.17,151.2,94.97,49.29,107.55,-2.04,1013.25,0
4.8245,-79.097,2025-06-24,12:34:56,17.8,6,1.63,-0.33,25.48,325.39,133.48,1.1,83.67,78.31,-0.5,1013.25,0
4.73726,-79.0992,2025-06-24,12:34:56,17.9,7,1.42,-14.65,-6.41,79.44,110.12,86.11,134.49,135.36,-3.7,1013.25,0
4.65,-79.1,2025-06-24,12:34:56,18,7,0.93,-1.89,10.98,212.36,42.21,35.06,95.32,166.56,1.88,1013.25,0
4.56274,-79.0992,2025-06-24,12:34:56,18.1,11,1.77,0.72,-13.48,164.53,10.88,36.34,139.48,88.58,-0.5,1013.25,0
4.4755,-79.097,2025-06-24,12:34:56,18.2,6,1.45,-11.72,24.14,20.96,75.49,80.81,43.73,119.92,-3.71,1013.25,0
4.38832,-79.0931,2025-06-24,12:34:56,18.3,11,0.88,-2.91,-2.09,246.48,116.19,133.35,164.53,5.27,-2.78,1013.25,0
4.30122,-79.0878,2025-06-24,12:34:56,18.4,8,1.33,21.71,15,256.99,55.14,121.28,110.6,173.35,2.72,1013.25,0
